faiss_index,corpus_row_index,chunk_id,doc_id
15222,15222,doc_14668_1c554401_chunk_0,doc_14668_1c554401
15223,15223,doc_14669_6d451476_chunk_0,doc_14669_6d451476
15224,15224,doc_14670_5d744ed8_chunk_0,doc_14670_5d744ed8
15225,15225,doc_14671_fe70159f_chunk_0,doc_14671_fe70159f
15226,15226,doc_14672_8703c9b1_chunk_0,doc_14672_8703c9b1
15227,15227,doc_14673_e9c7e587_chunk_0,doc_14673_e9c7e587
15228,15228,doc_14674_2230d6ec_chunk_0,doc_14674_2230d6ec
15229,15229,doc_14675_bf28b662_chunk_0,doc_14675_bf28b662
15230,15230,doc_14676_de8c73de_chunk_0,doc_14676_de8c73de
15231,15231,doc_14677_13f2a82c_chunk_0,doc_14677_13f2a82c
15232,15232,doc_14678_1ed884da_chunk_0,doc_14678_1ed884da
15233,15233,doc_14679_bcfd3e74_chunk_0,doc_14679_bcfd3e74
15234,15234,doc_14680_a04e40ad_chunk_0,doc_14680_a04e40ad
15235,15235,doc_14680_a04e40ad_chunk_1,doc_14680_a04e40ad
15236,15236,doc_14681_9a0cbbd6_chunk_0,doc_14681_9a0cbbd6
15237,15237,doc_14682_c1a13377_chunk_0,doc_14682_c1a13377
15238,15238,doc_14683_c517e97b_chunk_0,doc_14683_c517e97b
15239,15239,doc_14684_8dba4dc6_chunk_0,doc_14684_8dba4dc6
15240,15240,doc_14685_3b633bb5_chunk_0,doc_14685_3b633bb5
15241,15241,doc_14686_c41730b7_chunk_0,doc_14686_c41730b7
15242,15242,doc_14687_f393db39_chunk_0,doc_14687_f393db39
15243,15243,doc_14688_89df2219_chunk_0,doc_14688_89df2219
15244,15244,doc_14689_71bf36ad_chunk_0,doc_14689_71bf36ad
15245,15245,doc_14690_9e56faf6_chunk_0,doc_14690_9e56faf6
15246,15246,doc_14691_7533603d_chunk_0,doc_14691_7533603d
15247,15247,doc_14692_6a31db1d_chunk_0,doc_14692_6a31db1d
15248,15248,doc_14693_2eb75df1_chunk_0,doc_14693_2eb75df1
15249,15249,doc_14694_0b4bf49e_chunk_0,doc_14694_0b4bf49e
15250,15250,doc_14695_fadd0998_chunk_0,doc_14695_fadd0998
15251,15251,doc_14696_d209dcfd_chunk_0,doc_14696_d209dcfd
15252,15252,doc_14697_3cccdbc3_chunk_0,doc_14697_3cccdbc3
15253,15253,doc_14698_cfe273c5_chunk_0,doc_14698_cfe273c5
15254,15254,doc_14699_312d9524_chunk_0,doc_14699_312d9524
15255,15255,doc_14700_f4709f6c_chunk_0,doc_14700_f4709f6c
15256,15256,doc_14701_a1e089cd_chunk_0,doc_14701_a1e089cd
15257,15257,doc_14702_5f0356a4_chunk_0,doc_14702_5f0356a4
15258,15258,doc_14703_0d573d2a_chunk_0,doc_14703_0d573d2a
15259,15259,doc_14704_af8b27d4_chunk_0,doc_14704_af8b27d4
15260,15260,doc_14705_070723b0_chunk_0,doc_14705_070723b0
15261,15261,doc_14706_11115378_chunk_0,doc_14706_11115378
15262,15262,doc_14707_4bb0fcb0_chunk_0,doc_14707_4bb0fcb0
15263,15263,doc_14708_37ee4d91_chunk_0,doc_14708_37ee4d91
15264,15264,doc_14709_2191d165_chunk_0,doc_14709_2191d165
15265,15265,doc_14710_6f39c05c_chunk_0,doc_14710_6f39c05c
15266,15266,doc_14711_acbbc2e3_chunk_0,doc_14711_acbbc2e3
15267,15267,doc_14712_daf8f0ca_chunk_0,doc_14712_daf8f0ca
15268,15268,doc_14713_39f277c3_chunk_0,doc_14713_39f277c3
15269,15269,doc_14714_acaadccd_chunk_0,doc_14714_acaadccd
15270,15270,doc_14715_9b440bfb_chunk_0,doc_14715_9b440bfb
15271,15271,doc_14716_88fc412d_chunk_0,doc_14716_88fc412d
15272,15272,doc_14717_0f0300d9_chunk_0,doc_14717_0f0300d9
15273,15273,doc_14718_811b96ee_chunk_0,doc_14718_811b96ee
15274,15274,doc_14719_1563f580_chunk_0,doc_14719_1563f580
15275,15275,doc_14720_62ba0fef_chunk_0,doc_14720_62ba0fef
15276,15276,doc_14721_839aae7a_chunk_0,doc_14721_839aae7a
15277,15277,doc_14722_9bc5e55a_chunk_0,doc_14722_9bc5e55a
15278,15278,doc_14723_0420afb3_chunk_0,doc_14723_0420afb3
15279,15279,doc_14724_2d2f54e4_chunk_0,doc_14724_2d2f54e4
15280,15280,doc_14725_b4a133d1_chunk_0,doc_14725_b4a133d1
15281,15281,doc_14726_794e119e_chunk_0,doc_14726_794e119e
15282,15282,doc_14727_b34e6573_chunk_0,doc_14727_b34e6573
15283,15283,doc_14728_decf8c75_chunk_0,doc_14728_decf8c75
15284,15284,doc_14729_318346ff_chunk_0,doc_14729_318346ff
15285,15285,doc_14730_4c2f1356_chunk_0,doc_14730_4c2f1356
15286,15286,doc_14731_361cb976_chunk_0,doc_14731_361cb976
15287,15287,doc_14732_ed703767_chunk_0,doc_14732_ed703767
15288,15288,doc_14733_5535df8b_chunk_0,doc_14733_5535df8b
15289,15289,doc_14734_b4369e34_chunk_0,doc_14734_b4369e34
15290,15290,doc_14735_0477e12c_chunk_0,doc_14735_0477e12c
15291,15291,doc_14736_bbc892e3_chunk_0,doc_14736_bbc892e3
15292,15292,doc_14737_d8a015ee_chunk_0,doc_14737_d8a015ee
15293,15293,doc_14738_0558b02a_chunk_0,doc_14738_0558b02a
15294,15294,doc_14739_e2809283_chunk_0,doc_14739_e2809283
15295,15295,doc_14740_a777e39c_chunk_0,doc_14740_a777e39c
15296,15296,doc_14741_fbf5f1eb_chunk_0,doc_14741_fbf5f1eb
15297,15297,doc_14742_9bb58188_chunk_0,doc_14742_9bb58188
15298,15298,doc_14743_4ec71671_chunk_0,doc_14743_4ec71671
15299,15299,doc_14744_b703a4df_chunk_0,doc_14744_b703a4df
15300,15300,doc_14745_8da4689b_chunk_0,doc_14745_8da4689b
15301,15301,doc_14746_1f6562d7_chunk_0,doc_14746_1f6562d7
15302,15302,doc_14747_c60d5565_chunk_0,doc_14747_c60d5565
15303,15303,doc_14748_b7a480c5_chunk_0,doc_14748_b7a480c5
15304,15304,doc_14749_717ac161_chunk_0,doc_14749_717ac161
15305,15305,doc_14750_71c07533_chunk_0,doc_14750_71c07533
15306,15306,doc_14751_a644cc4d_chunk_0,doc_14751_a644cc4d
15307,15307,doc_14752_a4b9f0b5_chunk_0,doc_14752_a4b9f0b5
15308,15308,doc_14753_8ad5f47c_chunk_0,doc_14753_8ad5f47c
15309,15309,doc_14754_bc61bfca_chunk_0,doc_14754_bc61bfca
15310,15310,doc_14755_10e51245_chunk_0,doc_14755_10e51245
15311,15311,doc_14756_71fd1b09_chunk_0,doc_14756_71fd1b09
15312,15312,doc_14757_4f661e01_chunk_0,doc_14757_4f661e01
15313,15313,doc_14758_492b80cd_chunk_0,doc_14758_492b80cd
15314,15314,doc_14759_7f1be36f_chunk_0,doc_14759_7f1be36f
15315,15315,doc_14760_72d2b77a_chunk_0,doc_14760_72d2b77a
15316,15316,doc_14761_bdbf0204_chunk_0,doc_14761_bdbf0204
15317,15317,doc_14762_8f9e0d44_chunk_0,doc_14762_8f9e0d44
15318,15318,doc_14763_0e4c8821_chunk_0,doc_14763_0e4c8821
15319,15319,doc_14764_addc72e4_chunk_0,doc_14764_addc72e4
15320,15320,doc_14765_bffbb85b_chunk_0,doc_14765_bffbb85b
15321,15321,doc_14766_08e30ae9_chunk_0,doc_14766_08e30ae9
15322,15322,doc_14767_e971d98c_chunk_0,doc_14767_e971d98c
15323,15323,doc_14768_3c0bd3b1_chunk_0,doc_14768_3c0bd3b1
15324,15324,doc_14769_906bb395_chunk_0,doc_14769_906bb395
15325,15325,doc_14770_645c6a97_chunk_0,doc_14770_645c6a97
15326,15326,doc_14771_2f40ef71_chunk_0,doc_14771_2f40ef71
15327,15327,doc_14772_6f012db2_chunk_0,doc_14772_6f012db2
15328,15328,doc_14773_fdc3337d_chunk_0,doc_14773_fdc3337d
15329,15329,doc_14774_bd6af102_chunk_0,doc_14774_bd6af102
15330,15330,doc_14775_7dd92943_chunk_0,doc_14775_7dd92943
15331,15331,doc_14776_a1c411db_chunk_0,doc_14776_a1c411db
15332,15332,doc_14777_7532d135_chunk_0,doc_14777_7532d135
15333,15333,doc_14778_28a0d9aa_chunk_0,doc_14778_28a0d9aa
15334,15334,doc_14779_358eafdd_chunk_0,doc_14779_358eafdd
15335,15335,doc_14780_1a999970_chunk_0,doc_14780_1a999970
15336,15336,doc_14781_d94592d6_chunk_0,doc_14781_d94592d6
15337,15337,doc_14782_79077809_chunk_0,doc_14782_79077809
15338,15338,doc_14783_118891f4_chunk_0,doc_14783_118891f4
15339,15339,doc_14784_9fb2ef97_chunk_0,doc_14784_9fb2ef97
15340,15340,doc_14785_0874c183_chunk_0,doc_14785_0874c183
15341,15341,doc_14786_1265a7ba_chunk_0,doc_14786_1265a7ba
15342,15342,doc_14787_686402da_chunk_0,doc_14787_686402da
15343,15343,doc_14788_aabc3a71_chunk_0,doc_14788_aabc3a71
15344,15344,doc_14789_492924ee_chunk_0,doc_14789_492924ee
15345,15345,doc_14790_7965bbf0_chunk_0,doc_14790_7965bbf0
15346,15346,doc_14791_683a34c5_chunk_0,doc_14791_683a34c5
15347,15347,doc_14792_c2e8195f_chunk_0,doc_14792_c2e8195f
15348,15348,doc_14793_c2542425_chunk_0,doc_14793_c2542425
15349,15349,doc_14794_7368fd9c_chunk_0,doc_14794_7368fd9c
15350,15350,doc_14795_06459113_chunk_0,doc_14795_06459113
15351,15351,doc_14796_ba1455e7_chunk_0,doc_14796_ba1455e7
15352,15352,doc_14797_978eb3a6_chunk_0,doc_14797_978eb3a6
15353,15353,doc_14798_50019ed7_chunk_0,doc_14798_50019ed7
15354,15354,doc_14799_9d5aba8f_chunk_0,doc_14799_9d5aba8f
15355,15355,doc_14800_26a67d8f_chunk_0,doc_14800_26a67d8f
15356,15356,doc_14801_67418cbc_chunk_0,doc_14801_67418cbc
15357,15357,doc_14802_99388396_chunk_0,doc_14802_99388396
15358,15358,doc_14803_da7543eb_chunk_0,doc_14803_da7543eb
15359,15359,doc_14804_127f8a6d_chunk_0,doc_14804_127f8a6d
15360,15360,doc_14805_7ab3cf6f_chunk_0,doc_14805_7ab3cf6f
15361,15361,doc_14806_ec739357_chunk_0,doc_14806_ec739357
15362,15362,doc_14807_f675f5c6_chunk_0,doc_14807_f675f5c6
15363,15363,doc_14808_2d613a8c_chunk_0,doc_14808_2d613a8c
15364,15364,doc_14809_89e947a8_chunk_0,doc_14809_89e947a8
15365,15365,doc_14810_8a54eb68_chunk_0,doc_14810_8a54eb68
15366,15366,doc_14811_8e62231a_chunk_0,doc_14811_8e62231a
15367,15367,doc_14812_e0310e69_chunk_0,doc_14812_e0310e69
15368,15368,doc_14813_266d6e7a_chunk_0,doc_14813_266d6e7a
15369,15369,doc_14814_1a9ac361_chunk_0,doc_14814_1a9ac361
15370,15370,doc_14815_a237bce6_chunk_0,doc_14815_a237bce6
15371,15371,doc_14816_e66543be_chunk_0,doc_14816_e66543be
15372,15372,doc_14817_df3cdab9_chunk_0,doc_14817_df3cdab9
15373,15373,doc_14818_2e84722a_chunk_0,doc_14818_2e84722a
15374,15374,doc_14819_fea06a1c_chunk_0,doc_14819_fea06a1c
15375,15375,doc_14820_f10307f6_chunk_0,doc_14820_f10307f6
15376,15376,doc_14821_f84c1311_chunk_0,doc_14821_f84c1311
15377,15377,doc_14822_b8de6ec7_chunk_0,doc_14822_b8de6ec7
15378,15378,doc_14823_4bbc01ff_chunk_0,doc_14823_4bbc01ff
15379,15379,doc_14824_be16bb30_chunk_0,doc_14824_be16bb30
15380,15380,doc_14825_617af3fc_chunk_0,doc_14825_617af3fc
15381,15381,doc_14826_73828570_chunk_0,doc_14826_73828570
15382,15382,doc_14827_23f81221_chunk_0,doc_14827_23f81221
15383,15383,doc_14828_7568922e_chunk_0,doc_14828_7568922e
15384,15384,doc_14829_4a64aac3_chunk_0,doc_14829_4a64aac3
15385,15385,doc_14830_7e897e85_chunk_0,doc_14830_7e897e85
15386,15386,doc_14831_b4aa0a7a_chunk_0,doc_14831_b4aa0a7a
15387,15387,doc_14832_d43dfee5_chunk_0,doc_14832_d43dfee5
15388,15388,doc_14833_4d1abb08_chunk_0,doc_14833_4d1abb08
15389,15389,doc_14834_4e7b2409_chunk_0,doc_14834_4e7b2409
15390,15390,doc_14835_9edec2a6_chunk_0,doc_14835_9edec2a6
15391,15391,doc_14836_36e4f921_chunk_0,doc_14836_36e4f921
15392,15392,doc_14837_462fdf0b_chunk_0,doc_14837_462fdf0b
15393,15393,doc_14838_4224ad00_chunk_0,doc_14838_4224ad00
15394,15394,doc_14839_0a3161a8_chunk_0,doc_14839_0a3161a8
15395,15395,doc_14840_b8453a6b_chunk_0,doc_14840_b8453a6b
15396,15396,doc_14841_35cf3bab_chunk_0,doc_14841_35cf3bab
15397,15397,doc_14842_9f8eb943_chunk_0,doc_14842_9f8eb943
15398,15398,doc_14843_ecf6e33e_chunk_0,doc_14843_ecf6e33e
15399,15399,doc_14844_c1bbfc42_chunk_0,doc_14844_c1bbfc42
15400,15400,doc_14845_99465d25_chunk_0,doc_14845_99465d25
15401,15401,doc_14846_4ac6dc7e_chunk_0,doc_14846_4ac6dc7e
15402,15402,doc_14847_82e793ef_chunk_0,doc_14847_82e793ef
15403,15403,doc_14848_d611f160_chunk_0,doc_14848_d611f160
15404,15404,doc_14849_8f029632_chunk_0,doc_14849_8f029632
15405,15405,doc_14850_aaf6f785_chunk_0,doc_14850_aaf6f785
15406,15406,doc_14851_42f97012_chunk_0,doc_14851_42f97012
15407,15407,doc_14852_ff0b7578_chunk_0,doc_14852_ff0b7578
15408,15408,doc_14853_98e5c155_chunk_0,doc_14853_98e5c155
15409,15409,doc_14854_89e4202a_chunk_0,doc_14854_89e4202a
15410,15410,doc_14855_39651c2c_chunk_0,doc_14855_39651c2c
15411,15411,doc_14856_93430c45_chunk_0,doc_14856_93430c45
15412,15412,doc_14857_0dba46f4_chunk_0,doc_14857_0dba46f4
15413,15413,doc_14858_3e22b2be_chunk_0,doc_14858_3e22b2be
15414,15414,doc_14859_ce06ecc4_chunk_0,doc_14859_ce06ecc4
15415,15415,doc_14860_29e6eaf5_chunk_0,doc_14860_29e6eaf5
15416,15416,doc_14861_4a5f3399_chunk_0,doc_14861_4a5f3399
15417,15417,doc_14862_6ff8996f_chunk_0,doc_14862_6ff8996f
15418,15418,doc_14863_d921922b_chunk_0,doc_14863_d921922b
15419,15419,doc_14864_c47be0a5_chunk_0,doc_14864_c47be0a5
15420,15420,doc_14865_cdbe3f42_chunk_0,doc_14865_cdbe3f42
15421,15421,doc_14866_a1d79ca2_chunk_0,doc_14866_a1d79ca2
15422,15422,doc_14867_ccdf9877_chunk_0,doc_14867_ccdf9877
15423,15423,doc_14868_5b9bebd3_chunk_0,doc_14868_5b9bebd3
15424,15424,doc_14869_15404682_chunk_0,doc_14869_15404682
15425,15425,doc_14870_2fa9dc32_chunk_0,doc_14870_2fa9dc32
15426,15426,doc_14871_8e740413_chunk_0,doc_14871_8e740413
15427,15427,doc_14872_0fef5603_chunk_0,doc_14872_0fef5603
15428,15428,doc_14873_ef8e5033_chunk_0,doc_14873_ef8e5033
15429,15429,doc_14874_afb024a5_chunk_0,doc_14874_afb024a5
15430,15430,doc_14875_e6b335e8_chunk_0,doc_14875_e6b335e8
15431,15431,doc_14876_f76cdf2d_chunk_0,doc_14876_f76cdf2d
15432,15432,doc_14877_138e203c_chunk_0,doc_14877_138e203c
15433,15433,doc_14878_127e23d4_chunk_0,doc_14878_127e23d4
15434,15434,doc_14879_690cfe2c_chunk_0,doc_14879_690cfe2c
15435,15435,doc_14880_22ad1801_chunk_0,doc_14880_22ad1801
15436,15436,doc_14881_d3fdb0a5_chunk_0,doc_14881_d3fdb0a5
15437,15437,doc_14882_9877d1cf_chunk_0,doc_14882_9877d1cf
15438,15438,doc_14883_9e38b063_chunk_0,doc_14883_9e38b063
15439,15439,doc_14884_88678a65_chunk_0,doc_14884_88678a65
15440,15440,doc_14885_8f543bf2_chunk_0,doc_14885_8f543bf2
15441,15441,doc_14886_524f309a_chunk_0,doc_14886_524f309a
15442,15442,doc_14887_f42e62bb_chunk_0,doc_14887_f42e62bb
15443,15443,doc_14888_0630b56e_chunk_0,doc_14888_0630b56e
15444,15444,doc_14889_9f9a6e25_chunk_0,doc_14889_9f9a6e25
15445,15445,doc_14890_e3e810f0_chunk_0,doc_14890_e3e810f0
15446,15446,doc_14891_d024af5f_chunk_0,doc_14891_d024af5f
15447,15447,doc_14892_19a141f9_chunk_0,doc_14892_19a141f9
15448,15448,doc_14893_e250e889_chunk_0,doc_14893_e250e889
15449,15449,doc_14894_759fdf38_chunk_0,doc_14894_759fdf38
15450,15450,doc_14895_6d3888c9_chunk_0,doc_14895_6d3888c9
15451,15451,doc_14896_f6c7b192_chunk_0,doc_14896_f6c7b192
15452,15452,doc_14897_934de206_chunk_0,doc_14897_934de206
15453,15453,doc_14898_85a98491_chunk_0,doc_14898_85a98491
15454,15454,doc_14899_1c16a28b_chunk_0,doc_14899_1c16a28b
15455,15455,doc_14900_e98d31c8_chunk_0,doc_14900_e98d31c8
15456,15456,doc_14901_4ed3694a_chunk_0,doc_14901_4ed3694a
15457,15457,doc_14902_626f3189_chunk_0,doc_14902_626f3189
15458,15458,doc_14903_e6b2cd0c_chunk_0,doc_14903_e6b2cd0c
15459,15459,doc_14904_7941bcca_chunk_0,doc_14904_7941bcca
15460,15460,doc_14905_65d66a8b_chunk_0,doc_14905_65d66a8b
15461,15461,doc_14906_bc317983_chunk_0,doc_14906_bc317983
15462,15462,doc_14907_6c73c9c1_chunk_0,doc_14907_6c73c9c1
15463,15463,doc_14908_4ff54566_chunk_0,doc_14908_4ff54566
15464,15464,doc_14909_6f71fbfd_chunk_0,doc_14909_6f71fbfd
15465,15465,doc_14910_74c90e00_chunk_0,doc_14910_74c90e00
15466,15466,doc_14911_e3953a47_chunk_0,doc_14911_e3953a47
15467,15467,doc_14912_be3bb7dc_chunk_0,doc_14912_be3bb7dc
15468,15468,doc_14913_031e9fc6_chunk_0,doc_14913_031e9fc6
15469,15469,doc_14914_91b79103_chunk_0,doc_14914_91b79103
15470,15470,doc_14915_fa9fad06_chunk_0,doc_14915_fa9fad06
15471,15471,doc_14916_9ac6ffe6_chunk_0,doc_14916_9ac6ffe6
15472,15472,doc_14917_235bc4e5_chunk_0,doc_14917_235bc4e5
15473,15473,doc_14918_03602f82_chunk_0,doc_14918_03602f82
15474,15474,doc_14919_8bf7a49c_chunk_0,doc_14919_8bf7a49c
15475,15475,doc_14920_c1afab8e_chunk_0,doc_14920_c1afab8e
15476,15476,doc_14921_5ae3320f_chunk_0,doc_14921_5ae3320f
15477,15477,doc_14922_4d2b7480_chunk_0,doc_14922_4d2b7480
15478,15478,doc_14923_7f6b04f1_chunk_0,doc_14923_7f6b04f1
15479,15479,doc_14924_250ab115_chunk_0,doc_14924_250ab115
15480,15480,doc_14925_79685536_chunk_0,doc_14925_79685536
15481,15481,doc_14926_22f910e4_chunk_0,doc_14926_22f910e4
15482,15482,doc_14927_f30c631f_chunk_0,doc_14927_f30c631f
15483,15483,doc_14928_522e505f_chunk_0,doc_14928_522e505f
15484,15484,doc_14929_aa687f72_chunk_0,doc_14929_aa687f72
15485,15485,doc_14930_a250cf00_chunk_0,doc_14930_a250cf00
15486,15486,doc_14931_841db3e2_chunk_0,doc_14931_841db3e2
15487,15487,doc_14932_dd6fa17d_chunk_0,doc_14932_dd6fa17d
15488,15488,doc_14933_275cef55_chunk_0,doc_14933_275cef55
15489,15489,doc_14934_e48fda2c_chunk_0,doc_14934_e48fda2c
15490,15490,doc_14935_c5a48143_chunk_0,doc_14935_c5a48143
15491,15491,doc_14936_ac1b6526_chunk_0,doc_14936_ac1b6526
15492,15492,doc_14937_3fcd4c4f_chunk_0,doc_14937_3fcd4c4f
15493,15493,doc_14938_bb74c282_chunk_0,doc_14938_bb74c282
15494,15494,doc_14939_66e4d800_chunk_0,doc_14939_66e4d800
15495,15495,doc_14940_de3e9347_chunk_0,doc_14940_de3e9347
15496,15496,doc_14941_e8eabd22_chunk_0,doc_14941_e8eabd22
15497,15497,doc_14942_22331c6d_chunk_0,doc_14942_22331c6d
15498,15498,doc_14943_8a7435cb_chunk_0,doc_14943_8a7435cb
15499,15499,doc_14944_df08990f_chunk_0,doc_14944_df08990f
15500,15500,doc_14945_60352054_chunk_0,doc_14945_60352054
15501,15501,doc_14946_7c862ee1_chunk_0,doc_14946_7c862ee1
15502,15502,doc_14947_b913d77e_chunk_0,doc_14947_b913d77e
15503,15503,doc_14948_c673147a_chunk_0,doc_14948_c673147a
15504,15504,doc_14949_4cb0da78_chunk_0,doc_14949_4cb0da78
15505,15505,doc_14950_01018590_chunk_0,doc_14950_01018590
15506,15506,doc_14951_8c5327b0_chunk_0,doc_14951_8c5327b0
15507,15507,doc_14952_b1b83a0b_chunk_0,doc_14952_b1b83a0b
15508,15508,doc_14953_615878c6_chunk_0,doc_14953_615878c6
15509,15509,doc_14954_ff511542_chunk_0,doc_14954_ff511542
15510,15510,doc_14955_6ba11529_chunk_0,doc_14955_6ba11529
15511,15511,doc_14956_259f248d_chunk_0,doc_14956_259f248d
15512,15512,doc_14957_0716357b_chunk_0,doc_14957_0716357b
15513,15513,doc_14958_7261e80e_chunk_0,doc_14958_7261e80e
15514,15514,doc_14959_ffecc4c0_chunk_0,doc_14959_ffecc4c0
15515,15515,doc_14960_0d697816_chunk_0,doc_14960_0d697816
15516,15516,doc_14961_05f49dbd_chunk_0,doc_14961_05f49dbd
15517,15517,doc_14962_6bbe6c94_chunk_0,doc_14962_6bbe6c94
15518,15518,doc_14963_fd23f89d_chunk_0,doc_14963_fd23f89d
15519,15519,doc_14964_4c4822de_chunk_0,doc_14964_4c4822de
15520,15520,doc_14965_862ddfe5_chunk_0,doc_14965_862ddfe5
15521,15521,doc_14966_aee5be04_chunk_0,doc_14966_aee5be04
15522,15522,doc_14967_2ddaa3de_chunk_0,doc_14967_2ddaa3de
15523,15523,doc_14968_6b520357_chunk_0,doc_14968_6b520357
15524,15524,doc_14969_a04478a6_chunk_0,doc_14969_a04478a6
15525,15525,doc_14970_5d1cc53c_chunk_0,doc_14970_5d1cc53c
15526,15526,doc_14971_4a8120ba_chunk_0,doc_14971_4a8120ba
15527,15527,doc_14972_19c6de96_chunk_0,doc_14972_19c6de96
15528,15528,doc_14973_cfe67e76_chunk_0,doc_14973_cfe67e76
15529,15529,doc_14974_aa5104ea_chunk_0,doc_14974_aa5104ea
15530,15530,doc_14975_c736f857_chunk_0,doc_14975_c736f857
15531,15531,doc_14976_f2011552_chunk_0,doc_14976_f2011552
15532,15532,doc_14977_34fa6a7c_chunk_0,doc_14977_34fa6a7c
15533,15533,doc_14978_e2165e8e_chunk_0,doc_14978_e2165e8e
15534,15534,doc_14979_b418b860_chunk_0,doc_14979_b418b860
15535,15535,doc_14980_d0a92930_chunk_0,doc_14980_d0a92930
15536,15536,doc_14981_4163c8c7_chunk_0,doc_14981_4163c8c7
15537,15537,doc_14982_5eb8ad14_chunk_0,doc_14982_5eb8ad14
15538,15538,doc_14983_4518379f_chunk_0,doc_14983_4518379f
15539,15539,doc_14984_192e9729_chunk_0,doc_14984_192e9729
15540,15540,doc_14985_65c89b8d_chunk_0,doc_14985_65c89b8d
15541,15541,doc_14986_882f98c3_chunk_0,doc_14986_882f98c3
15542,15542,doc_14987_5bf81742_chunk_0,doc_14987_5bf81742
15543,15543,doc_14988_76172506_chunk_0,doc_14988_76172506
15544,15544,doc_14989_6f1bac20_chunk_0,doc_14989_6f1bac20
15545,15545,doc_14990_d5a83ac0_chunk_0,doc_14990_d5a83ac0
15546,15546,doc_14991_150898ab_chunk_0,doc_14991_150898ab
15547,15547,doc_14992_75de49c3_chunk_0,doc_14992_75de49c3
15548,15548,doc_14993_74ab9676_chunk_0,doc_14993_74ab9676
15549,15549,doc_14994_38ec5306_chunk_0,doc_14994_38ec5306
15550,15550,doc_14995_fa355c51_chunk_0,doc_14995_fa355c51
15551,15551,doc_14996_0c694cc9_chunk_0,doc_14996_0c694cc9
15552,15552,doc_14997_e5c501b4_chunk_0,doc_14997_e5c501b4
15553,15553,doc_14998_ff1f93a2_chunk_0,doc_14998_ff1f93a2
15554,15554,doc_14999_fc590ca9_chunk_0,doc_14999_fc590ca9
15555,15555,doc_15000_64976401_chunk_0,doc_15000_64976401
15556,15556,doc_15001_81018177_chunk_0,doc_15001_81018177
15557,15557,doc_15002_dce54d85_chunk_0,doc_15002_dce54d85
15558,15558,doc_15003_e01bacc4_chunk_0,doc_15003_e01bacc4
15559,15559,doc_15004_d0431cc1_chunk_0,doc_15004_d0431cc1
15560,15560,doc_15005_c8840eb8_chunk_0,doc_15005_c8840eb8
15561,15561,doc_15006_56d0b990_chunk_0,doc_15006_56d0b990
15562,15562,doc_15007_8d7cdcdb_chunk_0,doc_15007_8d7cdcdb
15563,15563,doc_15008_8a09b990_chunk_0,doc_15008_8a09b990
15564,15564,doc_15009_ac4e2b2a_chunk_0,doc_15009_ac4e2b2a
15565,15565,doc_15010_4b329fdb_chunk_0,doc_15010_4b329fdb
15566,15566,doc_15011_1862d27a_chunk_0,doc_15011_1862d27a
15567,15567,doc_15012_c1693023_chunk_0,doc_15012_c1693023
15568,15568,doc_15013_789e067f_chunk_0,doc_15013_789e067f
15569,15569,doc_15014_3d86874f_chunk_0,doc_15014_3d86874f
15570,15570,doc_15015_f752dbb1_chunk_0,doc_15015_f752dbb1
15571,15571,doc_15016_928348b7_chunk_0,doc_15016_928348b7
15572,15572,doc_15017_54873d04_chunk_0,doc_15017_54873d04
15573,15573,doc_15018_0e840f3e_chunk_0,doc_15018_0e840f3e
15574,15574,doc_15019_b1dd3448_chunk_0,doc_15019_b1dd3448
15575,15575,doc_15020_f5a57938_chunk_0,doc_15020_f5a57938
15576,15576,doc_15021_a354cecc_chunk_0,doc_15021_a354cecc
15577,15577,doc_15022_aff89ef1_chunk_0,doc_15022_aff89ef1
15578,15578,doc_15023_fe6b1853_chunk_0,doc_15023_fe6b1853
15579,15579,doc_15024_ce3887c1_chunk_0,doc_15024_ce3887c1
15580,15580,doc_15025_6d2d0325_chunk_0,doc_15025_6d2d0325
15581,15581,doc_15026_110200a0_chunk_0,doc_15026_110200a0
15582,15582,doc_15027_ff0ac751_chunk_0,doc_15027_ff0ac751
15583,15583,doc_15028_6d8e84a3_chunk_0,doc_15028_6d8e84a3
15584,15584,doc_15029_cde49330_chunk_0,doc_15029_cde49330
15585,15585,doc_15030_bc5fbb1a_chunk_0,doc_15030_bc5fbb1a
15586,15586,doc_15031_86228248_chunk_0,doc_15031_86228248
15587,15587,doc_15032_dd7f7d46_chunk_0,doc_15032_dd7f7d46
15588,15588,doc_15033_ba708d93_chunk_0,doc_15033_ba708d93
15589,15589,doc_15034_3ebb23c0_chunk_0,doc_15034_3ebb23c0
15590,15590,doc_15035_8c7a4e76_chunk_0,doc_15035_8c7a4e76
15591,15591,doc_15036_4c3a2e30_chunk_0,doc_15036_4c3a2e30
15592,15592,doc_15037_4611e6e2_chunk_0,doc_15037_4611e6e2
15593,15593,doc_15038_7f6f47f9_chunk_0,doc_15038_7f6f47f9
15594,15594,doc_15039_97752dff_chunk_0,doc_15039_97752dff
15595,15595,doc_15040_889a948d_chunk_0,doc_15040_889a948d
15596,15596,doc_15041_f7f4154c_chunk_0,doc_15041_f7f4154c
15597,15597,doc_15042_672ed7a8_chunk_0,doc_15042_672ed7a8
15598,15598,doc_15043_c5e60fe2_chunk_0,doc_15043_c5e60fe2
15599,15599,doc_15044_3b0215ea_chunk_0,doc_15044_3b0215ea
