doc_id,chunk_id,chunk_index,original_row_index,question,answer,source,category,dataset_name,split,quality_score,full_text,chunk_text,text_length,chunk_length,n_chunks
doc_00152_03b42b8c,doc_00152_03b42b8c_chunk_0,0,152,Dördüncü oylamada en fazla oy alan üye ne olur?,"Dördüncü oylamada en fazla oy alan üye, yasama organı başkanı seçilmiş olur. Bu, başkanın seçim sürecinin tamamlandığını ve göreve başlamaya hazır olduğunu gösterir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Dördüncü oylamada en fazla oy alan üye ne olur? Answer: Dördüncü oylamada en fazla oy alan üye, yasama organı başkanı seçilmiş olur. Bu, başkanın seçim sürecinin tamamlandığını ve göreve başlamaya hazır olduğunu gösterir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Dördüncü oylamada en fazla oy alan üye ne olur? Answer: Dördüncü oylamada en fazla oy alan üye, yasama organı başkanı seçilmiş olur. Bu, başkanın seçim sürecinin tamamlandığını ve göreve başlamaya hazır olduğunu gösterir.",285,285,1
doc_00153_488fbef2,doc_00153_488fbef2_chunk_0,0,153,Yasama organı başkanlığı seçimi en geç ne zaman tamamlanır?,"Yasama organı başkanlığı seçimi, aday gösterme süresinin bitiminden itibaren, beş gün içinde tamamlanır. Bu, başkanın seçimi için belirli bir zaman dilimi sağlar ve gecikmeleri önler.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organı başkanlığı seçimi en geç ne zaman tamamlanır? Answer: Yasama organı başkanlığı seçimi, aday gösterme süresinin bitiminden itibaren, beş gün içinde tamamlanır. Bu, başkanın seçimi için belirli bir zaman dilimi sağlar ve gecikmeleri önler.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organı başkanlığı seçimi en geç ne zaman tamamlanır? Answer: Yasama organı başkanlığı seçimi, aday gösterme süresinin bitiminden itibaren, beş gün içinde tamamlanır. Bu, başkanın seçimi için belirli bir zaman dilimi sağlar ve gecikmeleri önler.",315,315,1
doc_00154_db53c371,doc_00154_db53c371_chunk_0,0,154,"Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri nerede belirlenir?","Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri, yasama organının içtüzüğünde belirlenir. Bu, yasama organının yönetim kurulunun yapısını ve işleyişini düzenleyen kurallar çerçevesinde gerçekleşir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri nerede belirlenir? Answer: Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri, yasama organının içtüzüğünde belirlenir. Bu, yasama organının yönetim kurulunun yapısını ve işleyişini düzenleyen kurallar çerçevesinde gerçekleşir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri nerede belirlenir? Answer: Başkan yardımcıları, katip üyeleri ve idare amirlerinin adedi, seçim nisabı, oylama sayısı ve usulleri, yasama organının içtüzüğünde belirlenir. Bu, yasama organının yönetim kurulunun yapısını ve işleyişini düzenleyen kurallar çerçevesinde gerçekleşir.",446,446,1
doc_00155_b335b805,doc_00155_b335b805_chunk_0,0,155,"Yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun faaliyetlerine katılabilir mi?","Hayır, görevlerinin gereği olan haller dışında, yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun yasama organı içinde veya dışındaki faaliyetlerine katılamazlar. Bu, başkanın tarafsız ve bağımsız olmasını sağlar ve siyasi partilerin yasama organının faaliyetlerine müdahalesini engeller.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun faaliyetlerine katılabilir mi? Answer: Hayır, görevlerinin gereği olan haller dışında, yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun yasama organı içinde veya dışındaki faaliyetlerine katılamazlar. Bu, başkanın tarafsız ve bağımsız olmasını sağlar ve siyasi partilerin yasama organının faaliyetlerine müdahalesini engeller.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun faaliyetlerine katılabilir mi? Answer: Hayır, görevlerinin gereği olan haller dışında, yasama organının başkanı, başkan yardımcıları, üyesi bulundukları siyasi partinin veya parti grubunun yasama organı içinde veya dışındaki faaliyetlerine katılamazlar. Bu, başkanın tarafsız ve bağımsız olmasını sağlar ve siyasi partilerin yasama organının faaliyetlerine müdahalesini engeller.",545,545,1
doc_00156_796eae83,doc_00156_796eae83_chunk_0,0,156,Yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanabilir mi?,"Hayır, yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanamazlar. Bu, başkanın tarafsızlığı ve bağımsızlığını korur ve oylama sonuçlarını etkilemesini engeller.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanabilir mi? Answer: Hayır, yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanamazlar. Bu, başkanın tarafsızlığı ve bağımsızlığını korur ve oylama sonuçlarını etkilemesini engeller.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanabilir mi? Answer: Hayır, yasama organının başkanı ve oturumu yöneten başkan yardımcısı oy kullanamazlar. Bu, başkanın tarafsızlığı ve bağımsızlığını korur ve oylama sonuçlarını etkilemesini engeller.",335,335,1
doc_00157_15ae982b,doc_00157_15ae982b_chunk_0,0,157,Bir yasama organı çalışmalarını hangi hükümlere göre yürütür?,"Bir yasama organı çalışmalarını, kendi yaptığı içtüzük hükümlerine göre yürütür. Bu içtüzük hükümleri, yasama organının işleyişini düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı çalışmalarını hangi hükümlere göre yürütür? Answer: Bir yasama organı çalışmalarını, kendi yaptığı içtüzük hükümlerine göre yürütür. Bu içtüzük hükümleri, yasama organının işleyişini düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı çalışmalarını hangi hükümlere göre yürütür? Answer: Bir yasama organı çalışmalarını, kendi yaptığı içtüzük hükümlerine göre yürütür. Bu içtüzük hükümleri, yasama organının işleyişini düzenleyen, üyelerin haklarını ve sorumluluklarını belirleyen ve karar alma süreçlerini yöneten kuralları içerir.",378,378,1
doc_00158_689df9ad,doc_00158_689df9ad_chunk_0,0,158,İçtüzük hükümleri siyasi partilerin yasama organı faaliyetlerine katılımını nasıl düzenler?,"İçtüzük hükümleri, siyasi parti gruplarının, yasama organının bütün faaliyetlerine üye sayısı oranında katılmalarını sağlayacak şekilde düzenlenir. Bu, siyasi partilerin yasama organının karar alma süreçlerine katılımını ve farklı siyasi görüşlerin temsilini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: İçtüzük hükümleri siyasi partilerin yasama organı faaliyetlerine katılımını nasıl düzenler? Answer: İçtüzük hükümleri, siyasi parti gruplarının, yasama organının bütün faaliyetlerine üye sayısı oranında katılmalarını sağlayacak şekilde düzenlenir. Bu, siyasi partilerin yasama organının karar alma süreçlerine katılımını ve farklı siyasi görüşlerin temsilini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: İçtüzük hükümleri siyasi partilerin yasama organı faaliyetlerine katılımını nasıl düzenler? Answer: İçtüzük hükümleri, siyasi parti gruplarının, yasama organının bütün faaliyetlerine üye sayısı oranında katılmalarını sağlayacak şekilde düzenlenir. Bu, siyasi partilerin yasama organının karar alma süreçlerine katılımını ve farklı siyasi görüşlerin temsilini sağlar.",430,430,1
doc_00159_f800ff5d,doc_00159_f800ff5d_chunk_0,0,159,Bir siyasi parti grubunun kurulması için kaç üye gereklidir?,"Bir siyasi parti grubunun kurulması için en az yirmi üye gereklidir. Bu, yasama organında etkili bir siyasi grup oluşturmak için belirli bir sayıda üyenin bir araya gelmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir siyasi parti grubunun kurulması için kaç üye gereklidir? Answer: Bir siyasi parti grubunun kurulması için en az yirmi üye gereklidir. Bu, yasama organında etkili bir siyasi grup oluşturmak için belirli bir sayıda üyenin bir araya gelmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir siyasi parti grubunun kurulması için kaç üye gereklidir? Answer: Bir siyasi parti grubunun kurulması için en az yirmi üye gereklidir. Bu, yasama organında etkili bir siyasi grup oluşturmak için belirli bir sayıda üyenin bir araya gelmesini sağlar.",315,315,1
doc_00160_7c387ec4,doc_00160_7c387ec4_chunk_0,0,160,"Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri kim tarafından düzenlenir?","Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri, yasama organının başkanlığı eliyle düzenlenir ve yürütülür. Bu, yasama organının güvenliğini ve düzenini sağlamak için gereklidir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri kim tarafından düzenlenir? Answer: Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri, yasama organının başkanlığı eliyle düzenlenir ve yürütülür. Bu, yasama organının güvenliğini ve düzenini sağlamak için gereklidir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri kim tarafından düzenlenir? Answer: Yasama organının bina, tesis, eklenti ve arazisinde kolluk ve yönetim hizmetleri, yasama organının başkanlığı eliyle düzenlenir ve yürütülür. Bu, yasama organının güvenliğini ve düzenini sağlamak için gereklidir.",392,392,1
doc_00161_dfd50cd6,doc_00161_dfd50cd6_chunk_0,0,161,Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir?,"Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca yasama organının başkanlığına tahsis edilir. Bu, yasama organının güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir? Answer: Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca yasama organının başkanlığına tahsis edilir. Bu, yasama organının güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Emniyet ve diğer kolluk hizmetleri için kuvvet kim tarafından tahsis edilir? Answer: Emniyet ve diğer kolluk hizmetleri için yeteri kadar kuvvet, ilgili makamlarca yasama organının başkanlığına tahsis edilir. Bu, yasama organının güvenliği için gerekli olan kolluk kuvvetlerinin sağlanmasını sağlar.",363,363,1
doc_00162_ef475363,doc_00162_ef475363_chunk_0,0,162,"Bir yasama organı, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır?","Bir yasama organı, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, yasama organının kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır? Answer: Bir yasama organı, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, yasama organının kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı, yapacağı seçimler dahil bütün işlerinde kaç üyenin katılımıyla toplanır? Answer: Bir yasama organı, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. Bu, yasama organının kararlarını alabilmesi için yeterli sayıda üyenin katılımını sağlar.",359,359,1
doc_00163_6d9de9f3,doc_00163_6d9de9f3_chunk_0,0,163,Bir yasama organı kararları için ne kadar oy çoğunluğu gereklidir?,"Bir yasama organı, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı kararları için ne kadar oy çoğunluğu gereklidir? Answer: Bir yasama organı, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı kararları için ne kadar oy çoğunluğu gereklidir? Answer: Bir yasama organı, Anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir. Bu, kararların alınması için yeterli sayıda üyenin desteğini gerektirir.",320,320,1
doc_00164_3cd9a0a0,doc_00164_3cd9a0a0_chunk_0,0,164,Bir yasama organının genel kurulundaki görüşmeler nasıl yapılır?,"Bir yasama organının genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının genel kurulundaki görüşmeler nasıl yapılır? Answer: Bir yasama organının genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının genel kurulundaki görüşmeler nasıl yapılır? Answer: Bir yasama organının genel kurulundaki görüşmeler açıktır ve tutanak dergisinde tam olarak yayımlanır. Bu, şeffaflığı ve kamuoyunun bilgilendirilmesini sağlar.",296,296,1
doc_00165_d2dc4468,doc_00165_d2dc4468_chunk_0,0,165,Bir yasama organı ne zaman kapalı oturum yapabilir?,"Bir yasama organı, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı ne zaman kapalı oturum yapabilir? Answer: Bir yasama organı, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı ne zaman kapalı oturum yapabilir? Answer: Bir yasama organı, içtüzük hükümlerine göre, güvenlik, gizlilik veya diğer özel nedenlerle kapalı oturumlar yapabilir. Bu, hassas konuların kamuoyuna açıklanmadan görüşülmesini sağlar.",308,308,1
doc_00166_9257410d,doc_00166_9257410d_chunk_0,0,166,Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir?,"Kapalı oturumların görüşmelerinin yayımı, yasama organı kararına bağlıdır. Bu, yasama organının, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir? Answer: Kapalı oturumların görüşmelerinin yayımı, yasama organı kararına bağlıdır. Bu, yasama organının, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Kapalı oturumların görüşmelerinin yayımı nasıl belirlenir? Answer: Kapalı oturumların görüşmelerinin yayımı, yasama organı kararına bağlıdır. Bu, yasama organının, kapalı oturumların görüşmelerinin kamuoyuna ne şekilde açıklanacağını veya açıklanmayacağını belirlemesini sağlar.",342,342,1
doc_00167_add4c491,doc_00167_add4c491_chunk_0,0,167,Bir yasama organındaki açık görüşmelerin yayımı nasıl düzenlenir?,"Bir yasama organındaki açık görüşmelerin, o oturumdaki yönetim kurulunun teklifi üzerine, yasama organı tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun yasama organının çalışmalarına erişimini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organındaki açık görüşmelerin yayımı nasıl düzenlenir? Answer: Bir yasama organındaki açık görüşmelerin, o oturumdaki yönetim kurulunun teklifi üzerine, yasama organı tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun yasama organının çalışmalarına erişimini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organındaki açık görüşmelerin yayımı nasıl düzenlenir? Answer: Bir yasama organındaki açık görüşmelerin, o oturumdaki yönetim kurulunun teklifi üzerine, yasama organı tarafından başkaca bir karar alınmadıkça, her türlü vasıta ile yayımı serbesttir. Bu, kamuoyunun yasama organının çalışmalarına erişimini sağlar.",387,387,1
doc_00168_2bc6b3ef,doc_00168_2bc6b3ef_chunk_0,0,168,Bir yasama organı bilgi edinme ve denetleme yetkisini hangi yollarla kullanır?,"Bir yasama organı, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, yasama organının devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı bilgi edinme ve denetleme yetkisini hangi yollarla kullanır? Answer: Bir yasama organı, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, yasama organının devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organı bilgi edinme ve denetleme yetkisini hangi yollarla kullanır? Answer: Bir yasama organı, bilgi edinme ve denetleme yetkisini Meclis araştırması, genel görüşme, Meclis soruşturması ve yazılı soru yollarıyla kullanır. Bu yöntemler, yasama organının devletin faaliyetlerini denetlemesini ve bilgi edinmesini sağlar.",393,393,1
doc_00169_2da912c5,doc_00169_2da912c5_chunk_0,0,169,Bir yasama organının araştırma komisyonu nedir?,"Bir yasama organının araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, yasama organının belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının araştırma komisyonu nedir? Answer: Bir yasama organının araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, yasama organının belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının araştırma komisyonu nedir? Answer: Bir yasama organının araştırma komisyonu, belli bir konuda bilgi edinmek için yapılan incelemeden ibarettir. Bu, yasama organının belirli bir konuyu araştırmasını ve ilgili kişilerden bilgi toplamasını sağlar.",329,329,1
doc_00170_f011a48e,doc_00170_f011a48e_chunk_0,0,170,Bir yasama organının genel görüşmesi nedir?,"Bir yasama organının genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun yasama organı genel kurulunda görüşülmesidir. Bu, yasama organının önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının genel görüşmesi nedir? Answer: Bir yasama organının genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun yasama organı genel kurulunda görüşülmesidir. Bu, yasama organının önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının genel görüşmesi nedir? Answer: Bir yasama organının genel görüşmesi, toplumu ve Devlet faaliyetlerini ilgilendiren belli bir konunun yasama organı genel kurulunda görüşülmesidir. Bu, yasama organının önemli konuları kamuoyu ile tartışmasını ve görüşlerini bildirmesini sağlar.",361,361,1
doc_00171_e8b0b4e8,doc_00171_e8b0b4e8_chunk_0,0,171,Bir yasama organının soruşturması hangi madde uyarınca yapılır?,"Bir yasama organının soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, yasama organının, hükümet üyelerinin davranışlarını denetlemesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının soruşturması hangi madde uyarınca yapılır? Answer: Bir yasama organının soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, yasama organının, hükümet üyelerinin davranışlarını denetlemesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının soruşturması hangi madde uyarınca yapılır? Answer: Bir yasama organının soruşturması, Anayasanın 106. maddesinin beşinci, altıncı ve yedinci fıkraları uyarınca, Cumhurbaşkanı yardımcıları ve bakanlar hakkında yapılır. Bu, yasama organının, hükümet üyelerinin davranışlarını denetlemesini sağlar.",380,380,1
doc_00172_7ab8b877,doc_00172_7ab8b877_chunk_0,0,172,Yazılı soru ne demektir?,"Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, yasama organının hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yazılı soru ne demektir? Answer: Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, yasama organının hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Yazılı soru ne demektir? Answer: Yazılı soru, yazılı olarak en geç onbeş gün içinde cevaplanmak üzere milletvekillerinin, Cumhurbaşkanı yardımcıları ve bakanlara yazılı olarak soru sormalarından ibarettir. Bu, yasama organının hükümetten bilgi edinmesini ve sorumluluklarını yerine getirmesini sağlar.",365,365,1
doc_00173_cc15e1d7,doc_00173_cc15e1d7_chunk_0,0,173,"Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir?","Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri yasama organı içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.",Türkiye Cumhuriyeti Anayasası,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8.0,"Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir? Answer: Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri yasama organı içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.","Source: Türkiye Cumhuriyeti Anayasası Category: hukuk Question: Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri nasıl düzenlenir? Answer: Bir yasama organının araştırma komisyonu, genel görüşme ve yazılı soru önergelerinin verilme şekli, içeriği ve kapsamı ile araştırma usulleri yasama organı içtüzüğü ile düzenlenir. Bu, bu yöntemlerin nasıl kullanılacağı ve sonuçlarının nasıl değerlendirileceği konusunda net kurallar sağlar.",523,523,1
