question,answer,source,category,dataset_name,split,quality_score
Tapu sicilinde tescil ve terkin işlemlerinin nasıl yapılacağı hangi belgede belirlenir?,Tescil ve terkin ile verilecek örneklerin şekli Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,6
Taşınmaz lehine irtifak haklarının tescili ve terkini tapu sicilinde nasıl yapılır?,"Taşınmaz lehine irtifakların tescil ve terkini hem yüklü, hem yararlanan taşınmazların sayfalarına kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu memurunun ilgililerin bilgisi dışında yaptığı işlemleri ne yapması gerekir?,"Tapu memuru, ilgililerin bilgisi dışında yaptığı işlemleri onlara tebliğ etmekle yükümlüdür.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Tapu sicilinde yapılan işlemlere karşı ilgililerin itiraz süresi ne zaman başlar?,"İlgililerin bu işlemlere karşı itiraz süresi, kendilerine yapılan tebliğ tarihinden işlemeye başlar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciline herkes erişebilir mi?,Tapu sicili herkese açıktır.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,6
Tapu sicilinde yer alan bir taşınmazın bilgisi için kimler tapu memuruna başvurabilir?,"İlgisini inanılır kılan herkes, tapu kütüğündeki ilgili sayfanın ve belgelerin tapu memuru önünde kendisine gösterilmesini veya bunların örneklerinin verilmesini isteyebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilinde yer alan bir kaydı bilmediğini ileri sürmek mümkün müdür?,Kimse tapu sicilindeki bir kaydı bilmediğini ileri süremez.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapuya tescil edilmeyen aynî hakların hukuki durumu nedir?,"Kurulması kanunen tescile tâbi aynî haklar, tescil edilmedikçe varlık kazanamaz.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciline tescil edilen aynî hakların sırası ve tarihi nasıl belirlenir?,"Aynî haklar, kütüğe tescil ile doğar; sıralarını ve tarihlerini tescile göre alır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciline tescil işleminin hukuki etkisi ne zaman başlar?,"Tescilin etkisi, kanunen öngörülen belgeler isteme eklenmiş veya geçici tescil hâlinde belgelerin uygun zamanda tamamlanmış olması koşuluyla yevmiye defterine yapılan kayıt tarihinden başlar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciline tescil edilen bir hakkın içeriği nasıl belirlenir?,"Bir hakkın içeriği, tescilin sınırları içinde, dayandığı belgelere göre veya diğer herhangi bir yolla belirlenir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilindeki tescile dayanarak iyiniyetle hak kazanan üçüncü kişilerin durumu nedir?,Tapu kütüğündeki tescile iyiniyetle dayanarak mülkiyet veya bir başka aynî hak kazanan üçüncü kişinin bu kazanımı korunur.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Yolsuz olarak tescil edilen bir aynî hakka dayanarak hak kazanan üçüncü kişilerin durumu nedir?,"Bir aynî hak yolsuz olarak tescil edilmiş ise, bunu bilen veya bilmesi gereken üçüncü kişi bu tescile dayanamaz.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Yolsuz tescilin tanımı nedir?,Bağlayıcı olmayan bir hukukî işleme dayanan veya hukukî sebepten yoksun bulunan tescil yolsuzdur.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Yolsuz tescil nedeniyle aynî hakkı zedelenen kişi ne yapabilir?,"Böyle bir tescil yüzünden aynî hakkı zedelenen kimse, tescilin yolsuz olduğunu iyiniyetli olmayan üçüncü kişilere karşı doğrudan doğruya ileri sürebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Yolsuz tescilin düzeltilmesi için ne yapılmalıdır?,"Bir aynî hak yolsuz olarak tescil edilmiş veya bir tescil yolsuz olarak terkin olunmuş ya da değiştirilmiş ise, bu yüzden aynî hakkı zedelenen kimse tapu sicilinin düzeltilmesini dava edebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Yolsuz tescile dayanarak hak kazanan iyiniyetli üçüncü kişilerin hakları ne olur?,İyiniyetli üçüncü kişilerin bu tescile dayanarak kazandıkları aynî haklar ve her türlü tazminat istemi saklıdır.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bir aynî hakkın sona ermesi durumunda tapu sicilinde ne yapılmalıdır?,"Bir aynî hakkın sona ermesiyle tescil her türlü hukukî değerini kaybettiği takdirde, yüklü taşınmaz maliki, terkini isteyebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Tapu memuru aynî hakkın terkini talebini yerine getirirse, ilgililer ne yapabilir?","Tapu memuru bu istemi yerine getirirse, her ilgili, bu işlemin kendisine tebliği tarihinden başlayarak otuz gün içinde terkine karşı dava açabilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu memuru aynî hakkın sona erdiğinin belirlenmesi için ne yapabilir?,"Tapu memuru, re'sen hâkime başvurarak aynî hakkın sona erdiğinin belirlenmesine ilişkin karar verilmesini istemeye ve hâkimin vereceği karara dayanarak terkin işlemini yapmaya yetkilidir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilinde yer alan bir hatanın düzeltilmesi için hangi koşullar geçerlidir?,"İlgililerin yazılı rızaları olmadıkça, tapu memuru, tapu sicilindeki yanlışlığı ancak mahkeme kararıyla düzeltebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilindeki hataların düzeltilmesi nasıl yapılır?,"Düzeltme, eski tescilin terkini ve yeni bir tescilin yapılması biçiminde de olabilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,6
Tapu sicilinde yer alan basit yazı hataları nasıl düzeltilir?,"Tapu memuru, basit yazı yanlışlıklarını, Cumhurbaşkanınca çıkarılan yönetmelik uyarınca re'sen düzeltir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciliyle ilgili düzenlemeler hangi kanunda yer almaktadır?,Tapu siciliyle ilgili düzenlemeler Türk Medeni Kanunu'nda (TMK) yer almaktadır.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Tapu sicilinin amacı nedir?,"Tapu sicilinin amacı, taşınmazlar üzerindeki hakları güvence altına almak ve hukuki belirsizlikleri ortadan kaldırmaktır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Tapu sicilinde hangi tür haklar tescil edilebilir?,"Tapu sicilinde mülkiyet, irtifak, taşınmaz yükü, rehin gibi aynî haklar tescil edilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilinin herkese açık olması ne anlama gelir?,"Tapu sicilinin herkese açık olması, herkesin tapu kütüğündeki bilgileri görebileceği ve ilgili belgeleri inceleyebileceği anlamına gelir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilindeki kaydın hukuki etkileri nelerdir?,"Tapu sicilindeki kaydın hukuki etkisi, tescil edilen hakkın geçerliliğini ve önceliğini belirlemektir. Ayrıca, üçüncü kişilere karşı hak sahibi olmanın kanıtıdır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilinde yolsuz tescilin sonuçları nelerdir?,"Yolsuz tescil, ilgililerin haklarını ihlal eder ve hukuki belirsizliğe yol açabilir. Yolsuz tescilin düzeltilmesi için yasal yollara başvurulması gerekir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Tapu sicilinde yapılan işlemler hangi kurum tarafından denetlenir?,"Tapu sicilinde yapılan işlemler, Tapu ve Kadastro Genel Müdürlüğü tarafından denetlenir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Tapu sicili hangi amaçla tutulur?,"Tapu sicili, taşınmazlar üzerindeki hakları göstermek amacıyla tutulur.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Tapu sicili nelerden oluşur?,"Tapu sicili, tapu kütüğü, kat mülkiyeti kütüğü, bunları tamamlayan yevmiye defteri, belgeler ve plânlardan oluşur.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Tapu sicilinin örneği, nasıl tutulacağı ve yardımcı siciller nasıl belirlenir?","Sicilin örneği, nasıl tutulacağı ve yardımcı siciller Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu siciline hangi taşınmazlar kaydedilir?,"Tapu siciline arazi, taşınmazlar üzerindeki bağımsız ve sürekli haklar ve kat mülkiyetine konu olan bağımsız bölümler kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Arazinin tapu siciline kaydı nasıl yapılır?,"Arazinin tapu siciline kaydı, özel kanun hükümlerine tâbidir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,6
Bağımsız ve sürekli hakların kaydedilmesi için hangi koşullar gerekir?,Bağımsız ve sürekli hakların kaydedilmesi için gerekli koşullar ve usul Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir. Süreklilik koşulunun gerçekleşmesi için hakkın süresiz veya en az otuz yıl süreli olması gerekir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kat mülkiyetine konu olan bağımsız bölümlerin kaydı nasıl yapılır?,"Kat mülkiyetine konu olan bağımsız bölümlerin taşınmaz olarak kaydı, özel kanun hükümlerine tâbidir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Özel mülkiyete tâbi olmayan ve kamunun yararlanmasına ayrılan taşınmazlar tapu siciline kaydedilir mi?,"Özel mülkiyete tâbi olmayan ve kamunun yararlanmasına ayrılan taşınmazlar, bunlara ilişkin tescili gerekli bir aynî hakkın kurulması söz konusu olmadıkça kütüğe kaydolunmaz.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Tapuya kayıtlı bir taşınmaz, kayda tâbi olmayan bir taşınmaza dönüşürse ne olur?","Tapuya kayıtlı bir taşınmaz, kayda tâbi olmayan bir taşınmaza dönüşürse, tapu sicilinden çıkarılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Her taşınmaza tapu kütüğünde nasıl bir sayfa ayrılır?,Her taşınmaza kütükte bir sayfa ayrılır ve sayfa numaraları birbirini izler.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Bir taşınmazın bölünmesi veya birden çok taşınmazın birleştirilmesi hâlinde ne yapılır?,Bir taşınmazın bölünmesi veya birden çok taşınmazın birleştirilmesi hâlinde uyulacak usul Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu kütüğünün her sayfasındaki sütunlara neler tescil edilir?,"Kütüğün her sayfasındaki özel sütunlara mülkiyet, taşınmaz üzerinde kurulmuş olan veya o taşınmaz lehine başka taşınmaz üzerinde kurulmuş bulunan irtifak hakları ile taşınmaz yükü ve taşınmaz üzerindeki rehin hakları tescil edilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Eklentiler tapu kütüğüne nasıl kaydedilir?,"Eklentiler, malikin isteği üzerine beyanlar sütununa kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Eklentilerin tapu kütüğünden silinmesi için ne gerekir?,"Yapılan bu kayıt, ancak kütükte hak sahibi olarak görünenlerin rızasıyla kütükten silinebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Aynı malike ait olan birden çok taşınmaz nasıl kaydedilebilir?,"Aynı malike ait olan birden çok taşınmaz, sınırları birbirine bitişik olmasa bile, malikin istemiyle kütükte ortak bir sayfaya kaydedilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Ortak bir sayfaya yapılan rehin tescilleri hangi taşınmazları bağlar?,"Bu sayfaya yapılan rehin tescilleri, o sayfada kayıtlı bulunan bütün taşınmazları bağlar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Ortak bir sayfada kayıtlı taşınmazlardan bir kısmı çıkarılırsa ne olur?,"Aynı sayfada kayıtlı bu gibi taşınmazlardan bir kısmı malikin istemi üzerine veya mahkeme kararıyla o sayfadan çıkarılırsa, çıkarılan taşınmazlar üzerinde tescil edilmiş bulunan haklar saklı kalır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kat mülkiyetine konu olan bağımsız bölümler nerelere yazılır?,"Kat mülkiyetine konu olan bağımsız bölümler, ayrıca tutulacak kat mülkiyeti kütüğüne yazılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kat mülkiyeti kütüğüne yapılacak işlemler hakkında hangi hükümler uygulanır?,"Özel kanun hükümleri saklı kalmak üzere, kütükte yapılacak işlemler hakkında tapu kütüğüne ilişkin hükümler uygulanır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu kütüğüne tescil istemleri nasıl kaydedilir?,"Tapu kütüğüne tescil istemleri, isteyenin kimliği ve istemin konusu belirtilerek istem sırasına göre derhâl yevmiye defterine yazılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tescil istemlerinin dayanağı olan belgeler nasıl saklanır?,"Bu işlemlerin dayanağı olan belgeler, özenle sıraya konulur ve saklanır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,6
Bir taşınmazın kütüğe kaydı ve belirlenmesinde ne esas alınır?,Bir taşınmazın kütüğe kaydı ve belirlenmesinde resmî bir ölçüme dayanan plân esas alınır.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Plânların nasıl hazırlanacağı nasıl belirlenir?,Plânların nasıl hazırlanacağı Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Taşınmazlar tapu siciline nasıl kaydedilir?,"Taşınmazlar, bulundukları bölgenin tapu siciline kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,2
Birden çok bölgede bulunan taşınmazlar nasıl kaydedilir?,"Birden çok bölgede bulunan taşınmaz, diğer bölge sicillerine kayıtlı olduğu belirtilmek suretiyle her bölgedeki sicile ayrı ayrı kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Birden çok bölgede bulunan bir taşınmaza ilişkin tescil istemleri ve tescil işlemleri nerede yapılır?,Böyle bir taşınmaza ilişkin tescil istemleri ve tescil işlemleri taşınmazın büyük kısmının bulunduğu bölgede yapılır ve yapılan tescil kütüğe işlenmek üzere diğer bölgelerdeki tapu idarelerine bildirilir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Tapu idarelerinin kuruluş, işleyiş ve hizmetlerinin yürütülmesi nasıl yapılır?","Tapu idarelerinin kuruluş, işleyiş ve hizmetlerinin yürütülmesi, özel kanun hükümlerine tâbidir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicilinin tutulmasından doğan zararlardan kim sorumludur?,Tapu sicilinin tutulmasından doğan bütün zararlardan Devlet sorumludur.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
"Devlet, tapu sicilinden doğan zararlardan kimlere rücu eder?","Devlet, zararın doğmasında kusuru bulunan görevlilere rücu eder.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Devletin sorumluluğuna ilişkin davalar nerede görülür?,"Devletin sorumluluğuna ilişkin davalar, tapu sicilinin bulunduğu yer mahkemesinde görülür.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,2
Tapu kütüğüne hangi haklar tescil edilir?,"Taşınmaza ilişkin mülkiyet, irtifak hakları ve taşınmaz yükleri, rehin hakları tapu kütüğüne tescil edilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Tapu kütüğüne hangi haklar şerh edilebilir?,"Arsa payı karşılığı inşaat, taşınmaz satış vaadi, kira, alım, önalım, gerialım sözleşmelerinden doğan haklar ile şerhedilebileceği kanunlarda açıkça öngörülen diğer haklar tapu kütüğüne şerhedilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,9
Şerh verilen haklar kimlere karşı ileri sürülebilir?,Bunlar şerh verilmekle o taşınmaz üzerinde sonradan kazanılan hakların sahiplerine karşı ileri sürülebilir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hangi sebeplere dayanan tasarruf yetkisi kısıtlamaları tapu kütüğüne şerh verilebilir?,"Çekişmeli hakların korunmasına ilişkin mahkeme kararları, haciz, iflâs kararı veya konkordato ile verilen süre, aile yurdu kurulması, artmirasçı atanması gibi şerh verilmesi kanunen öngörülen işlemler sebeplerine dayanan tasarruf yetkisi kısıtlamaları, tapu kütüğüne şerh verilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tasarruf yetkisi kısıtlamaları şerh verilmekle kimlere karşı ileri sürülebilir?,"Tasarruf yetkisi kısıtlamaları, şerh verilmekle taşınmaz üzerinde sonradan kazanılan hakların sahiplerine karşı ileri sürülebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hangi hâllerde geçici tescil şerhi verilebilir?,"İddia edilen bir aynî hakkın güvence altına alınması gerekiyorsa veya tasarruf yetkisini belirleyen belgelerdeki noksanlıkların sonradan tamamlanmasına kanun olanak tanıyorsa, geçici tescil şerhi verilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Geçici tescil şerhi verilmesi için kimlerin razı olması gerekir?,"Geçici tescil şerhi, bütün ilgililerin razı olmasına veya hâkimin karar vermesine bağlıdır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Şerhin konusu olan hak sonradan gerçekleşirse ne olur?,"Şerhin konusu olan hak sonradan gerçekleşirse, şerh tarihinden başlayarak üçüncü kişilere karşı ileri sürülebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hâkimin şerh kararında neler belirlenir?,Kararda şerhin etki bakımından süresi ve içeriği belirlenir; gerektiğinde mahkemeye başvurulması için bir süre verilir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bir taşınmazın eklentileri tapu kütüğüne nasıl yazılır?,"Bir taşınmazın eklentileri, malikin istemi üzerine kütükteki beyanlar sütununa yazılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Beyanlar sütununa yapılan kaydın terkini için ne gerekir?,"Bu kaydın terkini, kütükte hak sahibi görünen bütün ilgililerin rızasına bağlıdır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Taşınmaz mülkiyetine ilişkin kamu hukuku kısıtlamalarının beyanlar sütununa yazılması ve bu sütuna yazılabilecek diğer hususlar nasıl belirlenir?,Taşınmaz mülkiyetine ilişkin kamu hukuku kısıtlamalarının beyanlar sütununa yazılması ve bu sütuna yazılabilecek diğer hususlar Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tescil nasıl yapılır?,"Tescil, tasarrufa konu olan taşınmaz malikinin yazılı beyanı üzerine yapılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
"Edinen kimse kanun hükmüne, kesinleşmiş mahkeme kararına veya buna eşdeğer bir belgeye dayanıyorsa ne olur?","Edinen kimse, kanun hükmüne, kesinleşmiş mahkeme kararına veya buna eşdeğer bir belgeye dayanıyorsa, bu beyana gerek yoktur.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bir aynî hakkı tescilden önce kazanan kimse ne yapabilir?,"Bir aynî hakkı tescilden önce kazanan kimse, gerekli belgeleri ibraz ederek tescili isteyebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Bir tescilin terkin edilmesi veya değiştirilmesi için ne gerekir?,"Bir tescilin terkin edilmesi veya değiştirilmesi, ancak bu kaydın kendilerine hak sağladığı kimselerin yazılı beyanı üzerine yapılabilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tasarruf işlemlerinin yapılabilmesi için ne gerekir?,"Tescil, terkin ve değişiklik gibi tasarruf işlemlerinin yapılabilmesi, istemde bulunanın, tasarruf yetkisini ve hukukî sebebi belgelemiş olmasına bağlıdır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
İstemde bulunan kimse nasıl tasarruf yetkisini belgelemiş olur?,"İstemde bulunan kimse, kendisinin, sicilde hak sahibi görünen kişi veya bu kişinin temsilcisi olduğunu ispat etmek suretiyle tasarruf yetkisini belgelemiş olur.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Hukukî sebebin belgelenmesi nasıl olur?,"Hukukî sebebin belgelenmesi, bu sebebin geçerliliği için gerekli şekle uyulduğunun ispatı suretiyle olur.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Tasarruf yetkisine ve hukukî sebebe ilişkin belgeler tamam değilse ne olur?,Tasarruf yetkisine ve hukukî sebebe ilişkin belgeler tamam değilse istem reddedilir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
"Hukukî sebebe ilişkin belgeler tamam olmasına rağmen, tasarruf yetkisini belirten belgenin tamamlanması gereken hâllerde ne yapılır?","Bununla birlikte, hukukî sebebe ilişkin belgeler tamam olmasına rağmen, tasarruf yetkisini belirten belgenin tamamlanması gereken hâllerde, malikin rızası veya hâkimin kararıyla geçici tescil şerhi verilebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kütüğe tesciller nasıl yapılır?,"Kütüğe tesciller, istem tarihine ve sırasına göre yapılır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Sicildeki kaydın örneği kimlere verilir?,Sicildeki kaydın bir örneği isteyen ilgiliye verilir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
Tescil ve terkin ile verilecek örneklerin şekli nasıl belirlenir?,Tescil ve terkin ile verilecek örneklerin şekli Cumhurbaşkanınca çıkarılan yönetmelikle belirlenir.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Taşınmaz lehine irtifakların tescil ve terkini nerelere kaydedilir?,"Taşınmaz lehine irtifakların tescil ve terkini hem yüklü, hem yararlanan taşınmazların sayfalarına kaydedilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Tapu memuru ilgililerin bilgisi dışında yaptığı işlemleri ne yapmalıdır?,"Tapu memuru, ilgililerin bilgisi dışında yaptığı işlemleri onlara tebliğ etmekle yükümlüdür.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
İlgililerin işlemlere karşı itiraz süresi ne zaman başlar?,"İlgililerin bu işlemlere karşı itiraz süresi, kendilerine yapılan tebliğ tarihinden işlemeye başlar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tapu sicili kime açıktır?,Tapu sicili herkese açıktır.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,7
İlgisini inanılır kılan herkes tapu kütüğünden ne isteyebilir?,"İlgisini inanılır kılan herkes, tapu kütüğündeki ilgili sayfanın ve belgelerin tapu memuru önünde kendisine gösterilmesini veya bunların örneklerinin verilmesini isteyebilir.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Kimse tapu sicilindeki bir kaydı bilmediğini ileri sürebilir mi?,Kimse tapu sicilindeki bir kaydı bilmediğini ileri süremez.,Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,10
Kanunen tescile tâbi aynî haklar tescil edilmedikçe ne olur?,"Kurulması kanunen tescile tâbi aynî haklar, tescil edilmedikçe varlık kazanamaz.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Aynî haklar ne zaman doğar?,"Aynî haklar, kütüğe tescil ile doğar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Aynî hakların sıraları ve tarihleri nasıl belirlenir?,"Aynî haklar, kütüğe tescil ile doğar; sıralarını ve tarihlerini tescile göre alır.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
Tescilin etkisi ne zaman başlar?,"Tescilin etkisi, kanunen öngörülen belgeler isteme eklenmiş veya geçici tescil hâlinde belgelerin uygun zamanda tamamlanmış olması koşuluyla yevmiye defterine yapılan kayıt tarihinden başlar.",Türk Medeni Kanunu,hukuk,batuhankalem/turkish-law-dataset-for-llm-finetuning,train,8
